Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2021-07-25 22:03:16,"Pull Workout",1h 26min,"Bicep Curl (Barbell)",1,22.5,3,0,0,"",,
2021-07-25 22:03:16,"Pull Workout",1h 26min,"Bicep Curl (Barbell)",2,22.5,4,0,0,,,
2021-07-25 22:03:16,"Pull Workout",1h 26min,"Bicep Curl (Barbell)",3,22.5,5,0,0,,,
2021-07-25 22:03:16,"Pull Workout",1h 26min,"Bicep Curl (Barbell)",4,22.5,6,0,0,,,
2021-07-25 22:03:16,"Pull Workout",1h 26min,"Bicep Curl (Barbell)",5,22.5,7,0,0,,,
2021-07-25 22:03:16,"Pull Workout",1h 26min,"Bicep Curl (Barbell)",6,22.5,6,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Bench Press (Barbell)",1,50.0,5,0,0,"","",
2021-07-29 18:05:49,"Push Workout",1h 21min,"Bench Press (Barbell)",2,50.0,4,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Bench Press (Barbell)",3,50.0,5,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Bench Press (Barbell)",4,50.0,5,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Bench Press (Barbell)",5,40.0,11,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Overhead Press (Barbell)",1,25.0,12,0,0,"",,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Overhead Press (Barbell)",2,25.0,8,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Overhead Press (Barbell)",3,25.0,8,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Incline Bench Press (Barbell)",1,30.0,10,0,0,"",,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Incline Bench Press (Barbell)",2,30.0,8,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Incline Bench Press (Barbell)",3,30.0,10,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Skullcrusher (Barbell)",1,20.0,11,0,0,"",,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Skullcrusher (Barbell)",2,20.0,9,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Skullcrusher (Barbell)",3,20.0,10,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Lateral Raise (Dumbbell)",1,15.0,14,0,0,"",,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Lateral Raise (Dumbbell)",2,15.0,15,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Lateral Raise (Dumbbell)",3,10.0,15,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,7,0,0,"",,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,6,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Triceps Pushdown (Cable - Straight Bar)",3,22.5,7,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Lateral Raise (Dumbbell)",1,15.0,13,0,0,"",,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Lateral Raise (Dumbbell)",2,10.0,16,0,0,,,
2021-07-29 18:05:49,"Push Workout",1h 21min,"Lateral Raise (Dumbbell)",3,10.0,18,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bent Over Row (Barbell)",1,40.0,3,0,0,"deadlift bar into starting position \nkeep back neutral \npush hips back\nslightly bend knees \nstop at point before your back starts to round \n\nkeep core straight \ndrive elbows up and back \nbar should touch stomach\nsqueeze shoulder blades together \nhips back and head should be alligned","",
2021-07-30 15:55:40,"Pull Workout",21min,"Bent Over Row (Barbell)",2,40.0,4,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bent Over Row (Barbell)",3,40.0,5,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bent Over Row (Barbell)",4,40.0,6,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bent Over Row (Barbell)",5,40.0,9,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Hammer Curl (Dumbbell)",1,25.0,11,0,0,"",,
2021-07-30 15:55:40,"Pull Workout",21min,"Hammer Curl (Dumbbell)",2,25.0,9,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Lat Pulldown (Cable)",1,45.0,9,0,0,"",,
2021-07-30 15:55:40,"Pull Workout",21min,"Lat Pulldown (Cable)",2,45.0,11,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Lat Pulldown (Cable)",3,45.0,9,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bicep Curl (Barbell)",1,22.5,3,0,0,"",,
2021-07-30 15:55:40,"Pull Workout",21min,"Bicep Curl (Barbell)",2,22.5,4,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bicep Curl (Barbell)",3,22.5,5,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bicep Curl (Barbell)",4,22.5,6,0,0,,,
2021-07-30 15:55:40,"Pull Workout",21min,"Bicep Curl (Barbell)",5,22.5,7,0,0,,,
